ID,Expected
432176974,0.64398524239449
432157692,0.270209832430459
432170850,0.6361583407725687
432151613,0.2170634751591341
432167744,0.5625195320395547
432171512,0.5977823697349288
432164841,0.38073706102491933
432143118,0.10139565939768799
432162895,0.2924235266934596
432160756,0.3360894687037656
432162466,0.26860486048790694
432159354,0.5733663816511536
432184941,0.16198236621890066
432156905,0.2694939095944618
432184799,0.6940108523524271
432144081,0.3589767152908698
432181997,0.5571426283708907
432186531,0.537924830818562
432154240,0.13207743774246528
432160530,0.2623360147197819
432144964,0.12804227929288398
432187104,0.899838096217532
432161011,0.4665494694922356
432161962,0.5010879125004616
432160144,0.5368042540848357
432173536,0.4149564328899589
432184955,0.7583613067948465
432162766,0.38450421909836613
432181622,0.2597139160291947
432156978,0.35658830844312744
432151019,0.13709299036388048
432155323,0.3334540970728348
432147427,0.1622358973230281
432178621,0.3084926011599414
432166900,0.6057691816111499
432155833,0.2568093569390355
432152169,0.5749596925534288
432162450,0.26389539567836573
432147141,0.11515152986947627
432170344,0.6250566949497515
432174890,0.5922729873057653
432169388,0.31298268815904184
432150914,0.1746452373999499
432163064,0.34558224362025264
432176107,0.40470618881818626
432150753,0.18888441414026474
432146132,0.19345997341155197
432145085,0.549663601477081
432184674,0.7281781198481181
432166157,0.26478224265924044
432164579,0.5214571290942308
432183533,0.8607078987215836
432168203,0.3189960083650015
432184585,0.7378356699053363
432177481,0.295641405295611
432185262,0.721296600129961
432167969,0.53720202599991
432172756,0.29881963639521114
432150810,0.11681412892236842
432153969,0.5916759727321178
432186717,0.39274176195291327
432160588,0.337268906122873
432154439,0.15329840266627218
432142955,0.14173590946137635
432143986,0.2692178186953876
432162124,0.5953462986776745
432163386,0.6297225690580093
432157820,0.6902150406792895
432155190,0.3867827160569007
432164433,0.32570894822590746
432176383,0.674713860345301
432146206,0.10336001665219485
432159952,0.29115888161049197
432182100,0.39636972650602986
432175673,0.5166110236509137
432151740,0.16322957362381793
432145413,0.30327827603190516
432145252,0.12280955950325549
432176813,0.621699162382779
432158826,0.43254102649003184
432162689,0.6023021320852122
432143000,0.25192221698703576
432174192,0.2811376188849776
432148064,0.12256735719917407
432187529,0.877287926435033
432146344,0.18451014741739524
432171333,0.45477857673165845
432171942,0.4081516024838402
432180880,0.375650408107279
432164388,0.41883489888752035
432187400,0.6904454477520124
432165701,0.2617159525005486
432176910,0.277316704881175
432174475,0.4059063845618254
432181468,0.2566910654211615
432158363,0.280600088634922
432180306,0.2288382709963035
432151426,0.2970965106896388
432152363,0.12267592610964514
432146327,0.11690891938942558
432162349,0.4754571070817555
432185037,0.6507601117483353
432147071,0.1591652521334493
432177207,0.28964512961422784
432155716,0.3757258984499158
432164631,0.2717722482751417
432179974,0.27747988816158636
432148030,0.13353007140128917
432157233,0.5800341879734252
432170048,0.4247865746605995
432167631,0.7523921881924783
432167641,0.5508908196938834
432182953,0.6657029222932234
432170533,0.30447514562302824
432165191,0.6408818298172143
432145791,0.11596832784050999
432185945,0.7384652129804461
432163439,0.4560304492456916
432160206,0.3257825084804391
432159849,0.1955391041683502
432157740,0.5406370907451604
432167193,0.24094560539902027
432157485,0.26807625403696866
432177433,0.244833636954538
432167249,0.8185703560375682
432174731,0.6086046775190307
432160941,0.631188238970264
432157046,0.2941991534990215
432175901,0.5937414395739942
432156106,0.38292555843644005
432175215,0.40590165634721986
432162399,0.45544437333631027
432157379,0.2709481301576973
432149248,0.22099025602135708
432153287,0.19405480187738178
432146505,0.12362122794933028
432172408,0.31095317065934264
432152165,0.16419341077973534
432158392,0.47614794020893736
432168221,0.39703873162007247
432151990,0.16550191436708564
432178712,0.3819890239379477
432158436,0.29861407827823355
432181637,0.27019508167671213
432153464,0.12439354987808085
432164727,0.31827552104362533
432164249,0.32180366073947714
432170147,0.4692188017572235
432184263,0.675013430097493
432169040,0.3758055557641032
432162017,0.4310866724896815
432165780,0.24365892747725898
432163350,0.49648944237139486
432142995,0.46027068545372585
432158510,0.41955177551953177
432143595,0.14001401595851776
432145960,0.23188722627427577
432175186,0.27222981523124795
432169227,0.41142891605804477
432163428,0.43324563693586027
432159195,0.4404704796434705
432161144,0.2463741415798429
432172781,0.27733713352248446
432152786,0.16672914762164845
432142870,0.13589986008130178
432157025,0.3028869170562597
432163997,0.15386994286885064
432159891,0.30046887909957054
432186562,0.9067051322898816
432181224,0.28647757697655346
432160562,0.24629077960458154
432182934,0.3536878579273126
432184396,0.8629313735145834
432149357,0.1049241064400662
432179005,0.5331354632991334
432180063,0.21782945285181143
432152301,0.254129720835947
432164302,0.32042845442122536
432183301,0.6664066907445059
432165981,0.2330615967623452
432168597,0.6586927837711269
432162663,0.6256832744508738
432167842,0.5257348999201154
432154797,0.13618478948228696
432171415,0.22136269627659194
432145178,0.5640643096267915
432172169,0.3722122171779506
432177527,0.5632432740219041
432152225,0.18045645901572932
432149472,0.1116480000574109
432174810,0.7485256977748873
432167208,0.5979975530666528
432186673,0.46361822595183455
432178448,0.3520568025490035
432160688,0.19807743939932002
432145235,0.13838226743361615
432161354,0.5399749648371456
432180916,0.5905750953189688
432164396,0.2682566349590382
432154509,0.10248837495111555
432177189,0.2698076556414426
432154068,0.16731884469281327
432155760,0.3008207213054668
432176134,0.39712954441923765
432171382,0.3646291416502586
432181180,0.2787492229627216
432170761,0.3500537155216565
432161701,0.4125151090322497
432159398,0.2705612770488634
432174723,0.45829407824825574
432162916,0.6595770527059918
432168320,0.4537902190787241
432186804,0.9038440094172092
432181513,0.3020167448870746
432182940,0.3086361886412313
432165703,0.6332986654250071
432144339,0.14211105151603046
432173255,0.40393077160255775
432185408,0.7488445395348604
432168254,0.25823066380529264
432152477,0.13832860659502294
432147277,0.476988956614287
432173040,0.43972695091548075
432153513,0.2006097670242461
432182840,0.7169514312449218
432142933,0.17943885453644254
432156879,0.5710136251899507
432180356,0.32859924754552294
432147768,0.16784733551664163
432150188,0.11546256863888522
432174873,0.5068543715084597
432184975,0.5802916298601785
432171588,0.43839240817960023
432145066,0.13338322319916307
432154033,0.516650687524556
432170141,0.5286107394252146
432168777,0.3522323907240039
432157624,0.39969835661825387
432162523,0.4873829671729502
432170650,0.5033327535642117
432159698,0.24916532042410516
432155947,0.2686241660707843
432177796,0.27023843614270315
432155737,0.2682489661959561
432173748,0.45711099252134846
432179222,0.39003901184491874
432183501,0.5878345778476165
432148565,0.17840611271172713
432172182,0.42978109231419975
432173856,0.4137598911587828
432161042,0.35353856075754375
432171992,0.6620114327422673
432149712,0.13587305004017827
432158324,0.568692636340213
432159412,0.2946567049151143
432168968,0.24267150828543166
432165347,0.5356631105992996
432183468,0.8968706561128013
432182641,0.49983216867266006
432187348,0.2864587729967535
432174476,0.2777344155046277
432178821,0.2888289871778019
432158330,0.3023523054287357
432185524,0.5065849154639623
432161759,0.6037772620401569
432144876,0.14622209383847945
432166743,0.44862320087093277
432170188,0.6686759032093661
432185054,0.7266557825518379
432161489,0.47553550615269724
432170124,0.6362782585327249
432169570,0.4238587269991439
432162814,0.3563322128099703
432168434,0.22149254028112514
432181387,0.22323763967612353
432172974,0.6912887724067978
432142607,0.520375469015233
432178196,0.49086130221603785
432168109,0.6836069372532391
432178953,0.224933642554892
432143451,0.14291537532942125
432187250,0.9082713834041106
432173331,0.4093407510353246
432144430,0.16654565664550347
432150407,0.329226533207066
432175246,0.6522859764079406
432158194,0.6101757673722099
432185956,0.8421110974431987
432153931,0.14703147119492294
432155884,0.31316273609668566
432144267,0.11619753743386622
432152221,0.18703701657142066
432180703,0.426992837303742
432160815,0.2928159366840045
432152648,0.1599590370426124
432180340,0.6627386357989775
432162143,0.3454353996992917
432157288,0.31317735989588613
432180159,0.4193574770314564
432142845,0.09795406709697337
432151342,0.19886514647385975
432145047,0.23376171131305132
432184155,0.6570417851047557
432187160,0.6616101238788595
432183108,0.6600744536578615
432167655,0.36766228092204284
432168081,0.26703397733294787
432159850,0.29267870249894595
432145410,0.1578327413243201
432156485,0.24612377822670065
432150140,0.21983104944383722
432164619,0.24909641099389407
432186919,0.7809751631699006
432161852,0.3722699193991074
432170909,0.416644455963897
432170730,0.30470688081365455
432154868,0.30508051961385857
432160521,0.2829684881454187
432164773,0.2906589363896403
432166527,0.3435560815649318
432166035,0.24237434705039082
432187209,0.548192813594888
432169184,0.42393191618120046
432166047,0.2780684945986193
432157359,0.4356623407958879
432183010,0.46781894856573086
432160503,0.5083409288028997
432146964,0.19286141428532969
432173841,0.6360700917458576
432157044,0.48481844224406956
432161535,0.68902983324941
432176975,0.28490226550188325
432150506,0.31646406715570036
432183537,0.32720984547241294
432146570,0.5510979352642937
432166350,0.343679835590209
432177961,0.4619807588006549
432160922,0.254075467839772
432150955,0.17075941721557553
432166485,0.30378029777039317
432157807,0.43896801628435284
432184863,0.8678185134856063
432182961,0.5181859471393326
432157255,0.6071262919967126
432172452,0.697251427607007
432183174,0.36274242071880114
432176442,0.7808433459693906
432183414,0.38726805262085257
432158524,0.6551115125360891
432152626,0.3333758583369908
432148576,0.21590546389210247
432165695,0.3811286267445687
432162463,0.2760389734891264
432163993,0.5665446464677465
432144242,0.19228102136029732
432160744,0.2887485761966122
432152137,0.15223025277657024
432185679,0.6793590331508088
432149130,0.15276127303839818
432150719,0.2321026278742575
432146839,0.30098520263494555
432170270,0.32524287965770904
432163396,0.3695234941546971
432185049,0.9005469875638127
432149187,0.17699007072500414
432148865,0.11763977021024866
432177752,0.27878188549215643
432187075,0.41366265549259323
432187156,0.8815476050082394
432144247,0.5596294974285635
432167308,0.48257243737125977
432166587,0.2584511371931674
432151580,0.17324912429938574
432186661,0.38148584252387213
432152214,0.18668198071828151
432172735,0.4321036356454104
432155343,0.3511075423202088
432180568,0.29646370451777526
432171222,0.22424202690282255
432173259,0.3872906724106076
432164742,0.6665960246898857
432159645,0.3005750470344851
432182967,0.4054353848865998
432147283,0.1497049323802577
432177057,0.3642715647331977
432172279,0.3786322587997229
432143040,0.12037436844022283
432158151,0.48445541415180565
432170840,0.6786398212702067
432163850,0.2906888023253956
432163807,0.3845897688277448
432179258,0.2766425204761032
432177722,0.2498351706241983
432173672,0.7303214661230653
432187368,0.6817703608629183
432161265,0.4770285677393251
432181861,0.39328229910857027
432173591,0.510461131384601
432170500,0.33122350596714584
432148767,0.11457378777313036
432176277,0.7976777502266641
432150444,0.1522747163672609
432158450,0.3839053412480454
432181846,0.23453042067430152
432165559,0.3533010660329648
432163829,0.6239031626011875
432155828,0.43808590966654154
432162214,0.3315958915579802
432172882,0.2616289216165607
432149401,0.17797290181799919
432173021,0.2684226104441608
432179011,0.24414336951416224
432151246,0.11537887817772094
432147388,0.5442977711084673
432153199,0.19085361948266222
432159350,0.4613320859275663
432149460,0.11784503499984182
432152325,0.16315826948274956
432142885,0.10596311131323341
432168702,0.5666235082626689
432170632,0.512669732832524
432159594,0.35595730557858557
432177262,0.3640815916761103
432156715,0.2769333956971055
432175417,0.4623226655002006
432156750,0.258436761421659
432184808,0.6856020161818371
432166196,0.26029826678187035
432150755,0.1397857117131001
432178242,0.5376723972341417
432168133,0.6349847619314348
432174681,0.6361312765621331
432174397,0.7176868278146763
432156718,0.32582571719965275
432165074,0.27358721056179297
432157945,0.6202767266468305
432164665,0.5250100586229732
432157098,0.47250635539146
432168807,0.24730579710453626
432167905,0.3176075846724985
432159797,0.20192145821789992
432177065,0.5377382041612145
432172160,0.5051902867805645
432170241,0.8599823587020872
432168195,0.3501190379527187
432178628,0.37680934073398015
432162912,0.3951973430867012
432167051,0.5870637293060164
432174210,0.4180110103837296
432153304,0.4839448747937773
432145058,0.10922922679977354
432169450,0.32229464415480036
432150215,0.13718414924640224
432177011,0.4939670658166568
432164179,0.6210875091086095
432151298,0.29207318658987924
432163898,0.2705481517729519
432155744,0.24038884838522628
432174657,0.5338289269073881
432171983,0.7062465416986663
432166473,0.3700212549213714
432171579,0.6201948996892662
432152914,0.5448678384295235
432186865,0.8742374332028138
432162813,0.3346118857443594
432152900,0.18856629866837188
432184601,0.620071253586979
432154649,0.15935495730593555
432184440,0.32571728729983895
432151540,0.5623719852664417
432160762,0.24532839972794265
432178210,0.3163943161883722
432164828,0.6311442655009752
432146676,0.49853290652786597
432152368,0.5232497778952192
432168343,0.30685123206110704
432148215,0.09784039104381417
432163518,0.32698725652957994
432160651,0.6028057335153141
432153830,0.18115676909446235
432167304,0.6338235107762069
432159144,0.28799627237340036
432182771,0.43000323824344056
432175093,0.24583142137580558
432185353,0.4674879126262391
432161317,0.3482312813969793
432162698,0.678821652364801
432167127,0.28190204527065177
432169034,0.3696923056595497
432161479,0.3274148996021615
432153036,0.152304384277752
432159612,0.24843100784176028
432186267,0.7933684390938869
432167100,0.27707610158794066
432154129,0.14175657878085057
432166635,0.2887979905498203
432165725,0.24957002981895243
432142850,0.182642974405038
432147032,0.16926859695854135
432180347,0.391992544587966
432162241,0.6209985110151633
432183093,0.42534296727254295
432162268,0.4413745706257056
432156371,0.2936587474497875
432169325,0.34294003243091703
432176980,0.29040408234698595
432177276,0.2952663817134053
432174034,0.4167560429677266
432163886,0.3493907058435516
432142430,0.5634200051213418
432171329,0.42539571907530355
432144996,0.5654841825181911
432171031,0.48807718986925774
432161066,0.21932229180058155
432150581,0.15926196006830404
432172624,0.3183938658930324
432147324,0.16458477072729766
432174064,0.30003219288362376
432179693,0.25316825818707145
432156740,0.3075052221133057
432161975,0.36374814410838935
432171515,0.5896291636236587
432185827,0.48064698814063733
432149671,0.5968241116345729
432170867,0.2631429832281781
432143419,0.11391965812872859
432187313,0.7390335992221159
432158634,0.6200868615441637
432150846,0.21882230130311547
432163297,0.32504761002283666
432176337,0.579277926984182
432178774,0.3242355743482036
432168297,0.6074015318767965
432154194,0.34791366355257797
432182995,0.5487639679127618
432163577,0.5979247164128736
432162557,0.3111532046788336
432177944,0.42121165352526135
432154069,0.1321794277293596
432187214,0.37981944235597653
432175964,0.5485773011777261
432154544,0.3621487945689527
432146205,0.21453905402553164
432150161,0.5403716001738831
432166431,0.38821321096399664
432159567,0.2798968497090551
432154447,0.15730311857152626
432173292,0.3456464817971477
432150030,0.5253096458146952
432187043,0.6182094088917853
432162691,0.3984307065789817
432144220,0.23640023976556637
432146675,0.1231168685224382
432184083,0.4195619814075281
432158784,0.5878824239771625
432146550,0.26056091633282974
432142648,0.18907311750016437
432186786,0.7852579601352315
432155873,0.6115189616549983
432144787,0.14368939058680097
432157304,0.2516196207729753
432148369,0.12320623532422603
432173130,0.30436815180833904
432162062,0.3473020614355893
432146535,0.16494746640583055
432151741,0.20450267687819887
432145684,0.13040721063958452
432144428,0.16726338997055223
432180989,0.5360113668369837
432152903,0.29317256230110733
432178376,0.23972742799231406
432168099,0.41131025361840956
432144516,0.17485208973888086
432170659,0.2426501814774152
432170045,0.6257670595481082
432156342,0.2634337715862543
432171647,0.3007255750907089
432186538,0.8594930655068538
432159274,0.43073362370697826
432143588,0.15296615398451363
432154417,0.1303910092578056
432150920,0.20842272806847278
432149481,0.1286240207286048
432145234,0.4966101177008924
432162641,0.35986986490345835
432171652,0.3064816724766568
432177866,0.40653097763063883
432181860,0.3391257834055091
432167359,0.3443746832951624
432178106,0.33314591358423473
432180781,0.5640621973797952
432164427,0.5163654019795068
432182645,0.44839109486483136
432142367,0.18373458802679857
432160425,0.2827298185101267
432166085,0.27854019678825404
432170873,0.3979142367568561
432145588,0.1440368602784938
432157636,0.6226383526368513
432158951,0.5779719773192402
432155449,0.6544601927998238
432170899,0.35693581156935605
432171494,0.2707982782258843
432169791,0.30127547583747327
432150925,0.13794921898148155
432159030,0.3001719806323205
432178836,0.39248585103878625
432176429,0.6085875467446449
432147097,0.09313150252006236
432157564,0.4724705632094133
432174509,0.6575732599349989
432170389,0.7085947064880728
